Step,Time,Temp,Pressure,Volume,EnergyKinetic,EnergyPotential,EnergyTotal,EnergyTotAtom
20100,20.1000,9.9691091649745349201,-151.51964030403627248,251388.35631651812582,13.8538299424896,-71314.3933511996,-71300.5395212571,-6.6340
20200,20.2000,9.9533420871909701333,-149.72606258162844028,251388.35631651812582,13.8319188157592,-71314.3714338753,-71300.5395150595,-6.6340
20300,20.3000,9.8692749240744408468,-152.47130283514468374,251388.35631651812582,13.715092712013,-71314.2545923047,-71300.5394995926,-6.6340
20400,20.4000,9.7819047432051071667,-156.76673136527119823,251388.35631651812582,13.5936764843664,-71314.1331783697,-71300.5395018853,-6.6340
20500,20.5000,10.127155643381104966,-145.11074724075598397,251388.35631651812582,14.0734633117928,-71314.6130156002,-71300.5395522885,-6.6340
20600,20.6000,9.9657108656885728948,-151.60490809535500034,251388.35631651812582,13.8491074081466,-71314.3886440502,-71300.5395366421,-6.6340
20700,20.7000,9.9685336369977974869,-152.56650445515211345,251388.35631651812582,13.8530301451773,-71314.3925738757,-71300.5395437306,-6.6340
20800,20.8000,10.048505881441842646,-150.95430224783009976,251388.35631651812582,13.9641656394639,-71314.5037292178,-71300.5395635784,-6.6340
20900,20.9000,10.143670309354437364,-147.6323397309600125,251388.35631651812582,14.096413343753,-71314.6359904377,-71300.539577094,-6.6340
21000,21.0000,10.084220589813261526,-147.92703799130151765,251388.35631651812582,14.0137975060666,-71314.5533683193,-71300.5395708132,-6.6340
21100,21.1000,9.9620428076779674598,-154.30806292936392765,251388.35631651812582,13.8440099966269,-71314.3835565999,-71300.5395466033,-6.6340
21200,21.2000,10.026077346314053784,-150.27502095693111528,251388.35631651812582,13.9329972465436,-71314.4725462045,-71300.539548958,-6.6340
21300,21.3000,10.033772389580622786,-148.30326192629794946,251388.35631651812582,13.9436908620965,-71314.4832246391,-71300.539533777,-6.6340
21400,21.4000,9.7263523356425558575,-159.29303034472900436,251388.35631651812582,13.5164766468954,-71314.0559731727,-71300.5394965258,-6.6340
21500,21.5000,10.109926031222528309,-144.82569132274122126,251388.35631651812582,14.049519736407,-71314.5890659675,-71300.5395462311,-6.6340
21600,21.6000,10.017907421426915704,-150.74211146946083772,251388.35631651812582,13.9216436994857,-71314.4611952442,-71300.5395515447,-6.6340
21700,21.7000,10.093401641570322269,-147.13167863078015785,251388.35631651812582,14.0265561916854,-71314.5661011977,-71300.539545006,-6.6340
21800,21.8000,9.6737395290429315509,-162.6529685703740995,251388.35631651812582,13.4433619017997,-71313.9828609881,-71300.5394990863,-6.6340
21900,21.9000,10.222309734840061779,-140.98440527411182188,251388.35631651812582,14.2056966517622,-71314.7452539855,-71300.5395573338,-6.6340
22000,22.0000,9.8130277731121928753,-158.65784003022204729,251388.35631651812582,13.6369274064391,-71314.1764493974,-71300.539521991,-6.6340
22100,22.1000,10.115691678199372205,-144.51898158350564927,251388.35631651812582,14.057532116591,-71314.5970759244,-71300.5395438078,-6.6340
22200,22.2000,9.913439964170917662,-153.97553358779899213,251388.35631651812582,13.7764678002756,-71314.3159939157,-71300.5395261154,-6.6340
22300,22.3000,10.048361851636732567,-148.03295014926382578,251388.35631651812582,13.9639654847266,-71314.5035086959,-71300.5395432111,-6.6340
22400,22.4000,9.9501714653519677256,-152.2723070962039742,251388.35631651812582,13.8275126792587,-71314.3670445735,-71300.5395318943,-6.6340
22500,22.5000,9.9573434974862049529,-151.17543300954685037,251388.35631651812582,13.8374794788879,-71314.3770114581,-71300.5395319792,-6.6340
22600,22.6000,10.016109092568351357,-149.78443726279536463,251388.35631651812582,13.9191446053566,-71314.4586818815,-71300.5395372761,-6.6340
22700,22.7000,9.9087093999826603152,-154.80833340030861223,251388.35631651812582,13.7698938496135,-71314.3094220302,-71300.5395281806,-6.6340
22800,22.8000,10.126558019291751478,-145.28212949562239942,251388.35631651812582,14.072632808047,-71314.6121933581,-71300.5395605501,-6.6340
22900,22.9000,10.097917805073844733,-149.67031561716282795,251388.35631651812582,14.0328321949004,-71314.5723981199,-71300.539565925,-6.6340
23000,23.0000,10.041150365709309966,-148.74251903929825858,251388.35631651812582,13.9539438571149,-71314.4934902096,-71300.5395463525,-6.6340
23100,23.1000,9.8331832103035523573,-155.92299366994785714,251388.35631651812582,13.6649369301232,-71314.2044478579,-71300.5395109278,-6.6340
23200,23.2000,10.006023995144358807,-148.38995458836240005,251388.35631651812582,13.9051295893353,-71314.4446519636,-71300.5395223742,-6.6340
23300,23.3000,9.7516461440899320223,-157.60941990396608503,251388.35631651812582,13.5516268408624,-71314.0911276065,-71300.5395007656,-6.6340
23400,23.4000,10.099328585018559679,-146.75925528748470583,251388.35631651812582,14.0347927216753,-71314.5743417831,-71300.5395490615,-6.6340
23500,23.5000,9.9650537669569878574,-150.38237105147030093,251388.35631651812582,13.8481942539287,-71314.3877287439,-71300.53953449,-6.6340
23600,23.6000,10.022394554899642927,-151.29866890850900063,251388.35631651812582,13.9278793603689,-71314.4674303837,-71300.5395510234,-6.6340
23700,23.7000,10.189539928567494798,-146.00459461234947867,251388.35631651812582,14.1601572443953,-71314.6997368109,-71300.5395795665,-6.6340
23800,23.8000,9.8431869983769910704,-155.94716645711031333,251388.35631651812582,13.6788389525062,-71314.218367932,-71300.5395289795,-6.6340
23900,23.9000,10.140915615156494312,-146.89044133589393937,251388.35631651812582,14.0925852118377,-71314.6321555764,-71300.5395703646,-6.6340
24000,24.0000,10.071375423018682937,-149.78339172235010324,251388.35631651812582,13.9959468883825,-71314.5355086048,-71300.5395617164,-6.6340
24100,24.1000,9.9231824647927471261,-152.94898843379721143,251388.35631651812582,13.7900067178054,-71314.329542053,-71300.5395353351,-6.6340
24200,24.2000,10.187010686350356892,-146.59594423377697581,251388.35631651812582,14.1566424176461,-71314.6962256025,-71300.5395831849,-6.6340
24300,24.3000,10.100942623551073751,-149.60192034207304346,251388.35631651812582,14.0370357119947,-71314.576619147,-71300.539583435,-6.6340
24400,24.4000,10.137188709414921561,-147.49180489348864853,251388.35631651812582,14.0874060210493,-71314.6269856062,-71300.5395795852,-6.6340
24500,24.5000,10.139917133730248722,-148.37206107559430279,251388.35631651812582,14.091197646344,-71314.6307769337,-71300.5395792874,-6.6340
24600,24.6000,10.071384087653571626,-149.44830638582166671,251388.35631651812582,13.9959589294161,-71314.5355309588,-71300.5395720294,-6.6340
24700,24.7000,10.047182737520740758,-150.91402619072300695,251388.35631651812582,13.9623268983518,-71314.5018915408,-71300.5395646425,-6.6340
24800,24.8000,10.097740191602007087,-147.79923505435471043,251388.35631651812582,14.0325853697535,-71314.5721445193,-71300.5395591496,-6.6340
24900,24.9000,9.9358423291843056546,-153.02603385706032668,251388.35631651812582,13.8075998252208,-71314.3471459676,-71300.5395461423,-6.6340
25000,25.0000,10.173146858486811439,-145.52641413776609625,251388.35631651812582,14.1373761913068,-71314.6769436684,-71300.5395674771,-6.6340
25100,25.1000,9.8901298024306321111,-154.10027806367861558,251388.35631651812582,13.7440742321706,-71314.2836008996,-71300.5395266674,-6.6340
25200,25.2000,10.034265984327362276,-146.36894003179392598,251388.35631651812582,13.9443767987804,-71314.4839028629,-71300.5395260641,-6.6340
25300,25.3000,9.7184564086290823326,-159.50578284637364845,251388.35631651812582,13.505503868057,-71314.044997165,-71300.5394932969,-6.6340
25400,25.4000,10.103874028000616292,-146.39431948431695218,251388.35631651812582,14.0411094138737,-71314.5806598297,-71300.5395504158,-6.6340
25500,25.5000,9.9895895354180872516,-151.13731723755478242,251388.35631651812582,13.8822910180571,-71314.4218270042,-71300.5395359861,-6.6340
25600,25.6000,9.8548436154732499404,-154.11594810796052002,251388.35631651812582,13.695037871415,-71314.2345419287,-71300.5395040573,-6.6340
25700,25.7000,9.9597630339784100073,-151.43997591693920413,251388.35631651812582,13.8408418502441,-71314.380372186,-71300.5395303358,-6.6340
25800,25.8000,10.041795888296501715,-148.00454806529751295,251388.35631651812582,13.9548409242449,-71314.4943849215,-71300.5395439972,-6.6340
25900,25.9000,10.0361232788527861,-150.38812257541272288,251388.35631651812582,13.9469578360709,-71314.4864963367,-71300.5395385006,-6.6340
26000,26.0000,9.8381732700395918556,-153.31329321998126147,251388.35631651812582,13.6718714954732,-71314.2113748494,-71300.5395033539,-6.6340
26100,26.1000,9.8715277051169447731,-152.01779040028657164,251388.35631651812582,13.7182233473531,-71314.2577165954,-71300.539493248,-6.6340
26200,26.2000,9.8563551322487708006,-154.44421869892059362,251388.35631651812582,13.6971383897277,-71314.2366415918,-71300.5395032021,-6.6340
26300,26.3000,9.9742076925183287273,-149.52392723799991359,251388.35631651812582,13.8609152429292,-71314.4004429283,-71300.5395276854,-6.6340
26400,26.4000,10.086987518345269521,-146.04192833732290069,251388.35631651812582,14.0176426397401,-71314.5571810284,-71300.5395383886,-6.6340
26500,26.5000,9.7576039167485930648,-157.57775478733984187,251388.35631651812582,13.5599062134607,-71314.0993992,-71300.5394929865,-6.6340
26600,26.6000,9.9147360724152857614,-151.67559176184349212,251388.35631651812582,13.7782689705615,-71314.3177734825,-71300.5395045119,-6.6340
26700,26.7000,9.8780048895979568613,-152.78160325197754332,251388.35631651812582,13.7272245340009,-71314.2667277346,-71300.5395032006,-6.6340
26800,26.8000,9.9189292986467094693,-150.7040755617641139,251388.35631651812582,13.7840961956585,-71314.3236146196,-71300.539518424,-6.6340
26900,26.9000,10.063990577770461243,-146.47450058103893866,251388.35631651812582,13.9856843475147,-71314.5252135388,-71300.5395291913,-6.6340
27000,27.0000,9.5597506824252427293,-164.64650280889199507,251388.35631651812582,13.2849543580313,-71313.824423147,-71300.5394687889,-6.6340
27100,27.1000,10.22132929492522635,-143.26058384172338833,251388.35631651812582,14.2043341581207,-71314.7438923012,-71300.5395581431,-6.6340
27200,27.2000,10.080312482382275618,-147.44208499369526066,251388.35631651812582,14.0083665036721,-71314.5479183689,-71300.5395518652,-6.6340
27300,27.3000,9.9138294253097853925,-153.23410178489660893,251388.35631651812582,13.7770090250027,-71314.3165340883,-71300.5395250633,-6.6340
27400,27.4000,9.9036005435829004284,-155.35213317903614438,251388.35631651812582,13.7627941954125,-71314.3023207186,-71300.5395265232,-6.6340
27500,27.5000,10.034245914248355547,-147.15988634895620635,251388.35631651812582,13.9443489078769,-71314.4838886081,-71300.5395397002,-6.6340
27600,27.6000,9.9811747548037530464,-153.07101761406914875,251388.35631651812582,13.870597200916,-71314.4101385197,-71300.5395413188,-6.6340
27700,27.7000,10.034302820883731044,-149.65716812558278548,251388.35631651812582,13.944427989652,-71314.4839877696,-71300.5395597799,-6.6340
27800,27.8000,10.175648969661260423,-146.52364901492424565,251388.35631651812582,14.1408533147021,-71314.6804414651,-71300.5395881504,-6.6340
27900,27.9000,10.19173799068803099,-148.18867215446016417,251388.35631651812582,14.1632118381727,-71314.7028062373,-71300.5395943991,-6.6340
28000,28.0000,10.001180964154588793,-152.87914970228266043,251388.35631651812582,13.8983993462786,-71314.4379638573,-71300.539564511,-6.6340
28100,28.1000,10.102990192549111015,-146.8346595522936866,251388.35631651812582,14.0398811691188,-71314.5794394516,-71300.5395582825,-6.6340
28200,28.2000,9.9495282630622057241,-152.04228854379061886,251388.35631651812582,13.8266188365899,-71314.3661601879,-71300.5395413513,-6.6340
28300,28.3000,10.077812464694238415,-146.94342346013345946,251388.35631651812582,14.0048922895442,-71314.5444387461,-71300.5395464566,-6.6340
28400,28.4000,9.9127087031307912213,-155.26706400649609918,251388.35631651812582,13.7754515844909,-71314.3149880816,-71300.5395364971,-6.6340
28500,28.5000,10.079950197342748552,-147.55501953703804929,251388.35631651812582,14.0078630449131,-71314.5474158057,-71300.5395527608,-6.6340
28600,28.6000,9.9165089411963407429,-153.39244275929010541,251388.35631651812582,13.7807326834366,-71314.3202600724,-71300.539527389,-6.6340
28700,28.7000,10.012155695890468721,-149.52902347131066563,251388.35631651812582,13.9136506655908,-71314.4531976781,-71300.5395470125,-6.6340
28800,28.8000,10.168747530741667262,-145.98551574152907051,251388.35631651812582,14.1312625519199,-71314.6708383253,-71300.5395757734,-6.6340
28900,28.9000,9.9854990804586449826,-152.92498649157977297,251388.35631651812582,13.8766066117116,-71314.416164298,-71300.5395576863,-6.6340
29000,29.0000,10.147079474821891765,-147.86452107133709433,251388.35631651812582,14.1011509785658,-71314.6407272021,-71300.5395762235,-6.6340
29100,29.1000,10.04867106508959651,-150.85448878872037426,251388.35631651812582,13.9643951911849,-71314.5039554001,-71300.5395602089,-6.6340
29200,29.2000,10.011703319260284673,-151.25186939525630692,251388.35631651812582,13.9130220087268,-71314.4525727834,-71300.5395507746,-6.6340
29300,29.3000,10.111305085959315875,-148.39354288719798092,251388.35631651812582,14.0514361754277,-71314.5910049945,-71300.539568819,-6.6340
29400,29.4000,10.029820830228301176,-151.96533259014771033,251388.35631651812582,13.9381994756176,-71314.4777632604,-71300.5395637848,-6.6340
29500,29.5000,10.068221683047669401,-151.25514438029844655,251388.35631651812582,13.9915642122057,-71314.5311312263,-71300.5395670141,-6.6340
29600,29.6000,10.111332748172371154,-146.28720219215387033,251388.35631651812582,14.0514746169363,-71314.5910398343,-71300.5395652173,-6.6340
29700,29.7000,9.9510649973259983625,-153.60450808338899265,251388.35631651812582,13.8287543990364,-71314.3682988761,-71300.5395444771,-6.6340
29800,29.8000,10.098140136696018843,-147.41641303281258502,251388.35631651812582,14.0331411637795,-71314.5727000416,-71300.5395588778,-6.6340
29900,29.9000,9.8714338097469873645,-153.42005116866448589,251388.35631651812582,13.7180928632279,-71314.2576162635,-71300.5395234003,-6.6340
30000,30.0000,10.034800233469669095,-149.33635843875347859,251388.35631651812582,13.9451192318947,-71314.4846487938,-71300.5395295619,-6.6340
30100,30.1000,9.890651692360890479,-154.84546601946743749,251388.35631651812582,13.7447994899868,-71314.2843273309,-71300.5395278409,-6.6340
30200,30.2000,10.133431576275492958,-145.89925879651252671,251388.35631651812582,14.0821848239771,-71314.6217497253,-71300.5395649013,-6.6340
30300,30.3000,10.103318658902884053,-147.71372814065867374,251388.35631651812582,14.040337630868,-71314.5799041785,-71300.5395665476,-6.6340
30400,30.4000,9.943935807808319538,-153.1012335141489018,251388.35631651812582,13.8188471367553,-71314.3583897393,-71300.5395426025,-6.6340
30500,30.5000,10.092227169866221814,-148.14078185792178033,251388.35631651812582,14.0249240567582,-71314.5644826934,-71300.5395586366,-6.6340
30600,30.6000,10.070167692636079693,-149.58170249413780084,251388.35631651812582,13.994268534674,-71314.533830907,-71300.5395623723,-6.6340
30700,30.7000,10.050917622113606953,-150.0622737173966641,251388.35631651812582,13.9675171771569,-71314.5070847658,-71300.5395675887,-6.6340
30800,30.8000,10.224408581306477117,-145.26199457136758042,251388.35631651812582,14.2086133679441,-71314.7482001992,-71300.5395868313,-6.6340
30900,30.9000,9.8406122495307624121,-156.60853854993052892,251388.35631651812582,13.6752608862948,-71314.2147904281,-71300.5395295418,-6.6340
31000,31.0000,10.132780955950661195,-144.93413580332270385,251388.35631651812582,14.0812806726444,-71314.6208401166,-71300.5395594439,-6.6340
31100,31.1000,10.052777976613016975,-151.66300771190597629,251388.35631651812582,13.9701024668193,-71314.509665593,-71300.5395631262,-6.6340
31200,31.2000,10.044203087810789299,-148.99792563119618194,251388.35631651812582,13.9581861512011,-71314.4977407425,-71300.5395545913,-6.6340
31300,31.3000,10.004862395108151674,-152.45786065018910449,251388.35631651812582,13.9035153418537,-71314.4430730176,-71300.5395576758,-6.6340
31400,31.4000,10.129067465382844304,-148.76716023062331828,251388.35631651812582,14.0761201245986,-71314.6157005637,-71300.5395804391,-6.6340
31500,31.5000,10.159744349206684788,-149.55814448872826006,251388.35631651812582,14.1187510482477,-71314.6583421766,-71300.5395911283,-6.6340
31600,31.6000,10.15596750785204172,-147.38447038890200247,251388.35631651812582,14.1135024631453,-71314.6530875859,-71300.5395851227,-6.6340
31700,31.7000,10.041116469038625425,-150.89124753393815581,251388.35631651812582,13.9538967517313,-71314.493458748,-71300.5395619962,-6.6340
31800,31.8000,9.9454133283058485659,-153.6789748908186084,251388.35631651812582,13.8209004112627,-71314.3604482258,-71300.5395478145,-6.6340
31900,31.9000,10.152132584436637686,-145.61158344510823781,251388.35631651812582,14.1081731628076,-71314.6477396252,-71300.5395664624,-6.6340
32000,32.0000,9.9671634018071877392,-151.92694886562983925,251388.35631651812582,13.8511259624667,-71314.3906690236,-71300.5395430612,-6.6340
32100,32.1000,9.9569331776159426539,-150.5830614634649578,251388.35631651812582,13.8369092672862,-71314.3764385313,-71300.5395292641,-6.6340
32200,32.2000,10.010437776857070702,-151.34185454374690494,251388.35631651812582,13.9112633150513,-71314.4508082902,-71300.5395449751,-6.6340
32300,32.3000,10.167762850237123118,-147.38886688456062757,251388.35631651812582,14.1298941652334,-71314.6694673251,-71300.5395731599,-6.6340
32400,32.4000,9.9474302610248876988,-151.84603216750980437,251388.35631651812582,13.8237032938907,-71314.3632310074,-71300.5395277135,-6.6340
32500,32.5000,9.751638499800225901,-156.50726906501137137,251388.35631651812582,13.5516162177779,-71314.0911126202,-71300.5394964024,-6.6340
32600,32.6000,10.079417724482757635,-147.40526901795178105,251388.35631651812582,14.0071230802554,-71314.5466555479,-71300.5395324676,-6.6340
32700,32.7000,9.8040311647594649003,-155.4790530090220102,251388.35631651812582,13.6244250373592,-71314.1639326657,-71300.5395076283,-6.6340
32800,32.8000,10.004528412223516298,-150.21121789331968444,251388.35631651812582,13.903051213915,-71314.4425783057,-71300.5395270918,-6.6340
32900,32.9000,9.9834033831702999606,-150.73518166184234701,251388.35631651812582,13.8736942718663,-71314.4132236119,-71300.53952934,-6.6340
33000,33.0000,9.9374975658825945857,-152.39456564643742809,251388.35631651812582,13.809900067635,-71314.3494256744,-71300.5395256068,-6.6340
33100,33.1000,9.9535080760504914821,-151.03973380769227219,251388.35631651812582,13.8321494864635,-71314.3716709586,-71300.5395214721,-6.6340
33200,33.2000,9.9064492818517830841,-151.14088064142399048,251388.35631651812582,13.7667530180992,-71314.3062634734,-71300.5395104553,-6.6340
33300,33.3000,9.8936942133060679083,-153.71657533857768385,251388.35631651812582,13.7490276077728,-71314.2885436289,-71300.5395160211,-6.6340
33400,33.4000,9.9631553205703422549,-149.70106124831059446,251388.35631651812582,13.8455560288917,-71314.3850765514,-71300.5395205225,-6.6340
33500,33.5000,9.9585412749898800655,-151.15623383729848683,251388.35631651812582,13.8391440013212,-71314.378680851,-71300.5395368497,-6.6340
33600,33.6000,10.124720374135730339,-148.90179069891780728,251388.35631651812582,14.07007907701,-71314.6096435382,-71300.5395644612,-6.6340
33700,33.7000,9.9547939732780896804,-151.8543465734236122,251388.35631651812582,13.8339364667462,-71314.3734716459,-71300.5395351792,-6.6340
33800,33.8000,10.079126219374039408,-146.44568330067821194,251388.35631651812582,14.0067179826547,-71314.5462632951,-71300.5395453124,-6.6340
33900,33.9000,9.9100460428720484884,-153.64551886417311266,251388.35631651812582,13.7717513499154,-71314.3112849203,-71300.5395335704,-6.6340
34000,34.0000,10.104727991616409,-148.1292561905262346,251388.35631651812582,14.0422961464608,-71314.5818479353,-71300.5395517889,-6.6340
34100,34.1000,9.9188714731723823803,-154.53836892065780262,251388.35631651812582,13.7840158369951,-71314.3235561515,-71300.5395403145,-6.6340
34200,34.2000,10.151086833775517348,-146.13076871608089391,251388.35631651812582,14.1067199084012,-71314.6462750198,-71300.5395551113,-6.6340
34300,34.3000,9.8703876478256482585,-154.95756511589911497,251388.35631651812582,13.7166390373032,-71314.2561624677,-71300.5395234304,-6.6340
34400,34.4000,10.108316193683538842,-148.1200886241075807,251388.35631651812582,14.0472825841068,-71314.5868354167,-71300.5395528326,-6.6340
34500,34.5000,9.8987798661800567857,-155.08657029732691512,251388.35631651812582,13.7560950165951,-71314.2956283648,-71300.5395333482,-6.6340
34600,34.6000,10.021016968615336751,-149.46697767104009813,251388.35631651812582,13.9259649620212,-71314.4655097441,-71300.539544782,-6.6340
34700,34.7000,10.11591941468110889,-147.4489144374545333,251388.35631651812582,14.0578485964728,-71314.5974150199,-71300.5395664235,-6.6340
34800,34.8000,9.9736445776842526101,-152.26772380728871781,251388.35631651812582,13.860132695861,-71314.3996784454,-71300.5395457495,-6.6340
34900,34.9000,9.9740192723419589527,-151.49325736105134865,251388.35631651812582,13.8606533999663,-71314.4001935471,-71300.5395401472,-6.6340
35000,35.0000,10.004792648792626863,-152.95611481927119257,251388.35631651812582,13.9034184170856,-71314.4429716724,-71300.5395532553,-6.6340
35100,35.1000,10.247260698107101717,-142.87980951859816514,251388.35631651812582,14.2403704020725,-71314.7799501834,-71300.5395797813,-6.6340
35200,35.2000,9.9371424398305077119,-153.61980926579039419,251388.35631651812582,13.8094065575477,-71314.3489539767,-71300.5395474191,-6.6340
35300,35.3000,10.059792154692168253,-150.98131491852518593,251388.35631651812582,13.9798499004853,-71314.519416265,-71300.5395663645,-6.6340
35400,35.4000,10.194294314034110016,-145.18365545495711899,251388.35631651812582,14.166764298912,-71314.7063404636,-71300.5395761647,-6.6340
35500,35.5000,9.8577006289338164891,-157.0163601155370543,251388.35631651812582,13.6990081939354,-71314.2385368074,-71300.5395286135,-6.6340
35600,35.6000,10.102049170678602863,-147.2384794296121413,251388.35631651812582,14.0385734537803,-71314.578131089,-71300.5395576352,-6.6340
35700,35.7000,10.013035630098023887,-150.8694272302140007,251388.35631651812582,13.9148734888813,-71314.4544226914,-71300.5395492025,-6.6340
35800,35.8000,9.9900832226209974607,-150.49832514762698565,251388.35631651812582,13.882977083225,-71314.4225119098,-71300.5395348266,-6.6340
35900,35.9000,9.9155746580758048481,-151.34423081407794598,251388.35631651812582,13.779434332776,-71314.3189517936,-71300.5395174608,-6.6340
36000,36.0000,9.8870249948632871195,-153.95284778739281251,251388.35631651812582,13.739759556172,-71314.2792755318,-71300.5395159756,-6.6340
36100,36.1000,10.051644135213038567,-149.06498040550238215,251388.35631651812582,13.9685267948433,-71314.5080772765,-71300.5395504817,-6.6340
36200,36.2000,10.073733527241062191,-149.05073583832239592,251388.35631651812582,13.9992238887987,-71314.5387876369,-71300.5395637481,-6.6340
36300,36.3000,10.095358631311677655,-149.25449416999359187,251388.35631651812582,14.0292757730068,-71314.5688469425,-71300.5395711695,-6.6340
36400,36.4000,10.005761539418104533,-151.39151415181237326,251388.35631651812582,13.904764860959,-71314.4443230401,-71300.5395581791,-6.6340
36500,36.5000,10.025047777369922031,-150.29701373903290573,251388.35631651812582,13.931566479478,-71314.4711162615,-71300.539549782,-6.6340
36600,36.6000,10.104333348392254166,-148.09029864446316083,251388.35631651812582,14.0417477203151,-71314.5813125554,-71300.5395648351,-6.6340
36700,36.7000,10.032674223424272952,-149.49658460151610484,251388.35631651812582,13.9421647671439,-71314.481714091,-71300.5395493239,-6.6340
36800,36.8000,9.8234271751313642085,-156.03198631048317679,251388.35631651812582,13.6513792039561,-71314.1908879717,-71300.5395087677,-6.6340
36900,36.9000,10.018590500798167042,-149.0938266802934038,251388.35631651812582,13.9225929583704,-71314.4621226628,-71300.5395297044,-6.6340
37000,37.0000,9.8552822891786142634,-154.39397322785984557,251388.35631651812582,13.6956474856557,-71314.2351633248,-71300.5395158391,-6.6340
37100,37.1000,10.084964732599678072,-146.70034796119051634,251388.35631651812582,14.0148316233027,-71314.5543722345,-71300.5395406112,-6.6340
37200,37.2000,9.9759909888409428191,-150.09888313479913791,251388.35631651812582,13.8633934467067,-71314.4029213357,-71300.539527889,-6.6340
37300,37.3000,9.798661530855882873,-155.57134414866521865,251388.35631651812582,13.6169629869671,-71314.1564554724,-71300.5394924854,-6.6340
37400,37.4000,9.9999998684991791009,-148.26913792303435002,251388.35631651812582,13.8967580062065,-71314.4362812435,-71300.5395232373,-6.6340
37500,37.5000,9.898343154782839548,-155.34027773926734994,251388.35631651812582,13.7554881293266,-71314.2950125644,-71300.539524435,-6.6340
37600,37.6000,10.056175354165478808,-148.47343703514025037,251388.35631651812582,13.9748237202516,-71314.5143616094,-71300.5395378891,-6.6340
37700,37.7000,9.89954804719639192,-153.79899882067317662,251388.35631651812582,13.757162539178,-71314.2966940737,-71300.5395315345,-6.6340
37800,37.8000,10.113035598706607843,-146.95894464108178568,251388.35631651812582,14.0538410271469,-71314.5933899006,-71300.5395488735,-6.6340
37900,37.9000,9.9240427958463257596,-153.45742769670366101,251388.35631651812582,13.7912022990668,-71314.3307263342,-71300.5395240351,-6.6340
38000,38.0000,9.9698170645899484299,-150.82511182219343482,251388.35631651812582,13.8548136934674,-71314.394344147,-71300.5395304535,-6.6340
38100,38.1000,10.093045673246097138,-148.40525184881116161,251388.35631651812582,14.0260615111129,-71314.5656105211,-71300.53954901,-6.6340
38200,38.2000,9.8294435270653792713,-155.10131228830442751,251388.35631651812582,13.6597399827567,-71314.1992496349,-71300.5395096521,-6.6340
38300,38.3000,9.9274288183066055069,-152.11702024884894513,251388.35631651812582,13.7959077726021,-71314.3354285157,-71300.5395207431,-6.6340
38400,38.4000,10.095646988220433826,-146.53896901186763557,251388.35631651812582,14.0296764956301,-71314.5692141755,-71300.5395376799,-6.6340
38500,38.5000,9.7181224111549688871,-157.25279118716406401,251388.35631651812582,13.5050397198436,-71314.0445255256,-71300.5394858057,-6.6340
38600,38.6000,9.9571680806910851658,-150.66575659381283003,251388.35631651812582,13.8372357064095,-71314.3767607679,-71300.5395250615,-6.6340
38700,38.7000,10.139662749549836818,-144.80121453705123713,251388.35631651812582,14.0908441347998,-71314.6303969588,-71300.539552824,-6.6340
38800,38.8000,9.8673336834624496561,-154.89780927025850588,251388.35631651812582,13.7123950168759,-71314.2519123286,-71300.5395173117,-6.6340
38900,38.9000,9.9386154887827817817,-151.70277956829943378,251388.35631651812582,13.8114536180567,-71314.3509698507,-71300.5395162327,-6.6340
39000,39.0000,9.920987579846194393,-151.07206377130094666,251388.35631651812582,13.7869565392699,-71314.3264641024,-71300.5395075631,-6.6340
39100,39.1000,9.7982804626875381615,-155.63976375134998875,251388.35631651812582,13.6164334257482,-71314.1559291575,-71300.5394957318,-6.6340
39200,39.2000,10.005366760882678179,-149.34084039784602282,251388.35631651812582,13.9042162467744,-71314.4437474082,-71300.5395311614,-6.6340
39300,39.3000,9.9964445466772406945,-149.23851861484513392,251388.35631651812582,13.8918172614422,-71314.4313469619,-71300.5395297005,-6.6340
39400,39.4000,9.9235054427301179203,-151.92734227517209433,251388.35631651812582,13.790455552435,-71314.3299767634,-71300.5395212109,-6.6340
39500,39.5000,9.983320009483902524,-150.07171884820107266,251388.35631651812582,13.8735784094704,-71314.4131135887,-71300.5395351792,-6.6340
39600,39.6000,9.8926961556260266661,-153.78726370233266607,251388.35631651812582,13.747640631149,-71314.287153848,-71300.5395132168,-6.6340
39700,39.7000,9.9389770353202830933,-151.71443196360669958,251388.35631651812582,13.8119560505373,-71314.3514757642,-71300.5395197136,-6.6340
39800,39.8000,9.9917248108343841295,-151.38670921057189389,251388.35631651812582,13.8852583586698,-71314.4248008703,-71300.5395425116,-6.6340
39900,39.9000,10.030192609603684417,-150.74720700744688884,251388.35631651812582,13.9387161284256,-71314.47826544,-71300.5395493116,-6.6340
40000,40.0000,9.9698561005485366593,-152.37644348450609755,251388.35631651812582,13.8548679407951,-71314.3944129172,-71300.5395449764,-6.6340
40100,40.1000,10.113890883446595481,-147.92196882832232063,251388.35631651812582,14.0550295956683,-71314.5946003023,-71300.5395707066,-6.6340
40200,40.2000,10.192435180614557666,-146.00670662371578601,251388.35631651812582,14.1641807061547,-71314.7037676216,-71300.5395869155,-6.6340
40300,40.3000,10.121859786810045279,-147.70797705859797588,251388.35631651812582,14.0661037879756,-71314.6056769539,-71300.5395731659,-6.6340
40400,40.4000,9.8190584231206212706,-157.81959457217195109,251388.35631651812582,13.645308054928,-71314.1848373057,-71300.5395292507,-6.6340
