Step,Time,Temp,Pressure,Volume,EnergyKinetic,EnergyPotential,EnergyTotal,EnergyTotAtom
1316700,1316.7000,9.9944372803796017735,-1.1291849302990850656,251605.31808377601556,13.8890278120062,-71322.4952364296,-71308.6062086176,-6.6321
1316800,1316.8000,10.013100810349664371,-0.93734568941596418945,251605.31808377601556,13.9149640683009,-71322.5211808352,-71308.6062167669,-6.6321
1316900,1316.9000,9.9499138519303631512,-2.1107727421424455905,251605.31808377601556,13.827154680116,-71322.4333600206,-71308.6062053405,-6.6321
1317000,1317.0000,9.9099929332307254981,-3.910692499365371777,251605.31808377601556,13.7716775447311,-71322.3778808623,-71308.6062033175,-6.6321
1317100,1317.1000,10.079477795818075236,0.3062778826834948176,251605.31808377601556,14.0072065599375,-71322.6134398937,-71308.6062333338,-6.6321
1317200,1317.2000,10.065045744360034519,-0.64092582428658340099,251605.31808377601556,13.9871506870092,-71322.5933873267,-71308.6062366397,-6.6321
1317300,1317.3000,9.9947070433466240758,-4.6013907273882992399,251605.31808377601556,13.8894026950783,-71322.4956389398,-71308.6062362448,-6.6321
1317400,1317.4000,10.173000692283636681,2.125869572804914398,251605.31808377601556,14.1371730676687,-71322.7434322454,-71308.6062591778,-6.6321
1317500,1317.5000,10.02884965283018559,-2.6470675105634842161,251605.31808377601556,13.9368498538716,-71322.5430928707,-71308.6062430168,-6.6321
1317600,1317.6000,10.08769229833737846,-1.1196418064345963206,251605.31808377601556,14.0186220554528,-71322.6248653,-71308.6062432445,-6.6321
1317700,1317.7000,10.013687043945472155,-3.068625976014090373,251605.31808377601556,13.9157787429532,-71322.5220074918,-71308.6062287488,-6.6321
1317800,1317.8000,10.059841400664492284,-0.53557066631046856831,251605.31808377601556,13.9799183364223,-71322.5861480462,-71308.6062297098,-6.6321
1317900,1317.9000,9.9679751437993804331,-3.0995747407755955827,251605.31808377601556,13.8522540206844,-71322.458473932,-71308.6062199113,-6.6321
1318000,1318.0000,10.017444225911834366,-1.3678300208707547814,251605.31808377601556,13.921000007879,-71322.5272211005,-71308.6062210926,-6.6321
1318100,1318.1000,10.01289099988342457,-2.1146567724423328549,251605.31808377601556,13.9146724997694,-71322.5208973453,-71308.6062248455,-6.6321
1318200,1318.2000,9.9907929640680723793,-0.98560375287172519165,251605.31808377601556,13.8839633937517,-71322.4901836581,-71308.6062202644,-6.6321
1318300,1318.3000,9.9713822400821126024,-3.2970017987496937906,251605.31808377601556,13.8569887800012,-71322.4632044655,-71308.6062156855,-6.6321
1318400,1318.4000,10.095181287381999269,-0.09408399316250386224,251605.31808377601556,14.0290293224361,-71322.6352628244,-71308.606233502,-6.6321
1318500,1318.5000,9.9976956613808631857,-2.4332121496161729368,251605.31808377601556,13.8935559052924,-71322.4997796048,-71308.6062236995,-6.6321
1318600,1318.6000,9.9585158768892494408,-3.4588042461348385004,251605.31808377601556,13.8391087061949,-71322.4453233142,-71308.606214608,-6.6321
1318700,1318.7000,10.014799279052837733,-1.3688810096676575778,251605.31808377601556,13.9173243891868,-71322.5235481131,-71308.6062237239,-6.6321
1318800,1318.8000,10.090997181118119386,0.027537797460006677858,251605.31808377601556,14.0232147711375,-71322.6294550542,-71308.6062402831,-6.6321
1318900,1318.9000,10.033906536940085275,-1.1964287685461865163,251605.31808377601556,13.9438772834381,-71322.5501064791,-71308.6062291956,-6.6321
1319000,1319.0000,9.9010962620292080061,-4.97656017986333854,251605.31808377601556,13.7593140558937,-71322.3655208236,-71308.6062067677,-6.6321
1319100,1319.1000,10.070929881525509941,-0.63231321717935018434,251605.31808377601556,13.9953277301431,-71322.6015581,-71308.6062303699,-6.6321
1319200,1319.2000,9.9789329124112082781,-3.0004204311283966256,251605.31808377601556,13.8674817667533,-71322.4737078247,-71308.6062260579,-6.6321
1319300,1319.3000,10.053556800175014629,-1.2640350460382374642,251605.31808377601556,13.9711847790906,-71322.5774152493,-71308.6062304703,-6.6321
